id,testId,order,text,explanation,correctKey
q3,ai-1,3,AIが企業で活用される例として正しいものはどれでしょうか？,企業ではAIを市場分析や顧客データの解析に活用し、意思決定のスピードや正確性を向上させています。業務効率化や競争力の強化につながります。,B
q4,ai-1,4,新しい技術と社会の変化について正しい説明はどれでしょうか？,電気やパソコンと同様、新しい技術はシェアが50％を超えると社会に大きな変化をもたらすと言われています。AIも同じように社会基盤を変える存在になると考えられます。,A
q5,ai-1,5,AIについて学ぶことの重要性として正しい説明はどれでしょうか？,AIは今後の社会を形作る基盤技術です。知らないままだと後から後悔する可能性があり、早めに触れて学ぶことが将来の生活や仕事に役立ちます。,E
q1,ai-2,1,世界のAI市場の構造について正しい説明はどれでしょうか？,世界のAI市場は「生成AIの基盤技術」「アプリケーション開発」「導入支援サービス」の3つに分けられます。ChatGPTはアプリケーションの領域に含まれます。,A
q2,ai-2,2,2023年から2024年にかけて時価総額ランキングで急上昇した企業はどれでしょうか？,2023年6月時点で6位だったNVIDIAは、わずか1年後には1位に急上昇しました。ChatGPTなどに必要なAI用チップを開発・製造している企業です。,C
q3,ai-2,3,GAFAMがAI分野で競争優位を持つ理由として正しいものはどれでしょうか？,GAFAMは検索履歴やSNS、業務データや購買行動など膨大な顧客データを保有しています。これがAIの学習やサービス最適化に役立ち、強い競争力につながっています。,C
q4,ai-2,4,日本でAIの活用が進んでいない理由として多く挙げられているものはどれでしょうか？,総務省の調査では、日本人がAIを使わない大きな理由は「使い方がわからない」という不安でした。,A
q5,ai-2,5,日本政府のAI普及に向けた支援策として正しい説明はどれでしょうか？,日本政府はAI普及に向けて、企業がAIを導入する際の研修費用を最大75％補助する助成金制度を設けています。AIの「知る・学ぶ・使う」を支援する取り組みです。,E
q1,ai-3,1,AIが人間の知能を超えると予測される理由として正しいものはどれでしょうか？,AIは専門知識を持ちながら多言語を操り、一度学んだことを忘れず疲れ知らずに稼働します。こうした特徴により、将来的に人間の知能を大きく超えると予測されています。,A
q2,ai-3,2,生成AIの特徴について正しい説明はどれでしょうか？,生成AIは検索エンジンの代替ではなく、過去のデータや学習をもとに確率論で新しい回答を作り出します。正解があるわけではなく、人間の質問力が重要になります。,B
q3,ai-3,3,ChatGPTについて正しい説明はどれでしょうか？,ChatGPTは生成AIそのものではなく、GPTというAIをチャット形式で使えるようにしたアプリケーションの一つです。文章生成に特化している点が特徴です。,C
q4,ai-3,4,Canvaやレオナルドに関する説明として正しいものはどれでしょうか？,CanvaはAI機能を搭載し、デザインテンプレートの自動生成やプレゼン資料作成が可能になりました。さらに画像生成AIのレオナルドを吸収し、AI画像作成機能も追加されています。,C
q5,ai-3,5,ChatGPTの活用例として正しいものはどれでしょうか？,ChatGPTはビジネスメール作成やプレゼン構成、子どもの宿題のサポートや旅行計画など、日常や仕事に役立ちます。ただし毎回同じ答えが出るわけではなく、質問力も重要です。,E
q1,global_finance-1,1,マスターカード社の調査による日本の金融リテラシーについて正しい説明はどれでしょうか？,マスターカード社の調査によると、日本の金融リテラシーはアジア諸国の中で最下位という結果でした。特に投資分野での意識の低さが目立つとされています。,B
q2,global_finance-1,2,1989年と2024年の世界時価総額ランキングの変化について正しい説明はどれでしょうか？,1989年にはNTTをはじめ銀行や保険会社など日本企業が世界の時価総額上位を占めていましたが、2024年にはGAFAMなどアメリカ企業が中心となり、日本企業はトップ10に入っていません。,A
q3,global_finance-1,3,日本・アメリカ・イギリスの家計金融資産の成長率について正しい説明はどれでしょうか？,この20年間でアメリカの家計資産は3.1倍、イギリスは2.0倍、日本は1.5倍の成長にとどまりました。資産構成の違いが成長の差につながっています。,B
q4,global_finance-1,4,アメリカの投資信託の販売方法で取り入れられている仕組みとして正しいものはどれでしょうか？,アメリカでは「セイムボート」の考え方が浸透しており、運用成果に応じて報酬が決まります。顧客と運用側が同じ目線で利益を目指す仕組みにより、健全な投資環境が保たれています。,B
q5,global_finance-1,5,日本と海外の資産構成の違いについて正しい説明はどれでしょうか？,日本では依然として家計資産の50％以上が預貯金ですが、アメリカでは株式や投資信託が半分以上を占めています。イギリスは年金や保険の比率が高いのが特徴です。,A
q1,global_finance-2,1,アメリカや香港などで預金金利が高い背景として正しい説明はどれでしょうか？,アメリカや香港では高い金利が提示されていますが、その裏には物価上昇や経済の不安定さといったリスクがあります。金利だけで判断せず、リスクとのバランスが重要です。,B
q2,global_finance-2,2,日本の現在の預金金利について正しい説明はどれでしょうか？,日本の預金金利は現在0.2％に引き上げられ、0.001％から大きく上がりました。しかし世界と比べると依然として低く、物価上昇率が金利を上回る課題があります。,A
q3,global_finance-2,3,日本の高齢者の就業率について正しい説明はどれでしょうか？,日本では65歳から69歳の就業率が52.9％に達しており、国際的に見ても高い水準です。年金だけでは不安が大きく、多くの高齢者が働き続ける必要を感じています。,C
q4,global_finance-2,4,香港の資産形成制度「MPF（強制積立年金）」の特徴として正しいものはどれでしょうか？,MPFは香港の強制積立年金制度で、18歳から65歳の従業員が一定の条件を満たすと毎月給与から拠出し、本人がポートフォリオを組んで運用できます。日本の年金よりも自己運用色が強い仕組みです。,C
q5,global_finance-2,5,老後の生活準備について正しい考え方はどれでしょうか？,かつては大学・企業・退職金・年金で老後を安心して過ごせるとされていましたが、現在はそうではありません。自分で資産形成を考え、準備する時代になっています。,D
q1,global_finance-3,1,日本の小学校での金融教育について正しい説明はどれでしょうか？,日本の小学校では約5785時間もの授業がありますが、金融教育の時間はほとんどありません。金融教育の不足が、日本人のお金に対する誤った考えにつながっています。,D
q2,global_finance-3,2,日本人が「投資＝危険」と考えがちな理由として最も近いものはどれでしょうか？,日本では小学校から高校まで金融教育の機会が乏しく、多くの人が投資を学ばないまま大人になります。そのため「投資＝危険」という誤ったイメージが根強く残っています。,B
q3,global_finance-3,3,イギリスの小学校で学ぶ金融教育の内容として正しいものはどれでしょうか？,イギリスでは小学校3年生から6年生にかけて、クレジットカードの使い方や老後資金、住宅ローン、保険、収支計画など幅広い金融教育が行われています。,B
q4,global_finance-3,4,2022年4月から日本の高校で導入された金融教育について正しい説明はどれでしょうか？,2022年4月から日本の高校では金融教育が義務化され、高校1年生の家庭科の授業で導入されています。年間70時間のうち金融教育はわずか8時間程度しか行われていません。,A
q5,global_finance-3,5,海外と比べた日本の金融教育の特徴として正しいものはどれでしょうか？,海外では金融教育の開始が早く、イギリスでは3歳から、アメリカでは10歳から導入されています。日本では2022年から高校で義務化されましたが、まだ遅れています。,C
q1,kids_money_education-1,1,お金の起源に関する説明として正しいものはどれでしょうか？,お金の起源は物々交換にあり、保存や交換の不便さを解消するために金・銀・銅などの貴金属が使われ、やがて現在の紙幣や硬貨へと移り変わりました。,A
q2,kids_money_education-1,2,日本で使われる「紙幣」の正式名称として正しいものはどれでしょうか？,日本で流通する紙幣は正式には「日本銀行券」と呼ばれます。政府が法的に通貨と定め、日本銀行を通じて流通しています。,E
q3,kids_money_education-1,3,ジンバブエで2000年代に起こった「猛烈なインフレ」による影響として正しいものはどれでしょうか？,ジンバブエでは猛烈なインフレにより物価が急激に上昇し、前年は1万円で買えたものが翌年には何百万円もしないと買えない状況になりました。通貨の信用を失う典型例です。,D
q4,kids_money_education-1,4,お金が「価値を測る基準」として役立つのはなぜでしょうか？,お金は共通の「ものさし」として働き、商品の違いを数値（価格）で比べられる点に価値があります。例えば同じ形のイヤホンでも、音質や機能によって価格が変わります。,B
q5,kids_money_education-1,5,お金の本質として最も重要な説明はどれでしょうか？,お金そのものはただの紙や金属ですが、国や政府、銀行、法律といった「信用」によって初めて通貨としての価値が成り立ちます。信用を失うとお金は紙切れに過ぎなくなります。,E
q1,kids_money_education-2,1,小学生から高校生のお小遣いの平均額について正しい説明はどれでしょうか？,小学生低学年では千円程度、中学生では3千円台、高校生では6千円台が一般的です。高校生はアルバイトを始めると家庭からのお小遣いがゼロになる場合もあります。,B
q2,kids_money_education-2,2,海外のお小遣い事情に関する説明で正しいものはどれでしょうか？,イギリスでは「ノージョブノーマネー」という理念があり、家庭での手伝いを通してお小遣いを得る習慣があります。アメリカやスイスと共通して、家庭で金銭教育を重視しています。,B
q3,kids_money_education-2,3,「ピギー貯金箱」の特徴として正しいものはどれでしょうか？,ピギー貯金箱はSAVE（貯蓄）・SPEND（消費）・DONATE（寄付）・INVEST（投資）の4つに分けてお金を管理できる貯金箱で、子どもが使い道を意識して学べる仕組みです。,A
q4,kids_money_education-2,4,定額制のお小遣いのメリットとして正しいものはどれでしょうか？,定額制では毎月安定して決まった金額がもらえるため、子どもは計画的に管理する力を養うことができます。給与のような感覚で金銭管理を学べる点もメリットです。,C
q5,kids_money_education-2,5,お小遣いをキャッシュレスで渡す際に気をつけておくことはどれでしょうか？,キャッシュレスは便利ですが、現金を実際に手にして管理する経験を通じてお金の扱い方を学ぶことも重要です。現金管理の経験が金銭感覚の基礎を作ります。,E
q1,kids_money_education-3,1,子どものお小遣いを考えるうえで大前提となる視点はどれでしょうか？,お小遣いは単なるお金の受け渡しではなく、子どもが将来お金とどう関わるかを形作る土台になります。親がどのような考え方で渡すかが大切です。,C
q2,kids_money_education-3,2,親の日常的な口ぐせが子どもに与える影響として正しいものはどれでしょうか？,親の何気ない口ぐせが子どもの価値観に直結します。否定的な言葉はお金への不安や制限感覚を生み、将来の浪費や執着につながる可能性があります。,C
q3,kids_money_education-3,3,「値段」ではなく「価値」で考えるとは、どんな判断のことですか？,お金を使うときに大切なのは値段そのものではなく、その先に得られる効果や意味です。これを意識できると、価格だけにとらわれない判断力が育ちます。,A
q4,kids_money_education-3,4,「必要なもの」と「欲しいもの」の違いを学ぶ効果として適切なものはどれでしょうか？,お小遣いを通して「必要と欲しいの違い」を体験することが、計画性を育てます。欲しいものを優先すると必要なものが買えないという実感が学びになります。,B
q5,kids_money_education-3,5,お小遣い帳に関する親の対応として最も望ましいものはどれでしょうか？,お小遣い帳は親が細かく口出しするのではなく、まずは見守ることが大切です。困ったときは追加で渡すのではなく一緒に考える姿勢が、お金と向き合う力を育てます。,E
q1,fx-1,1,FXの取引時間について正しい説明はどれですか？,FXは平日24時間取引が可能ですが、土日は市場が閉まります。世界各国の市場が時差で開くため取引が続きますが、祝日の影響は通貨によって異なります。,B
q2,fx-1,2,FXで取引できる対象として正しいものはどれですか？,FXでは主要通貨に加え、ビットコインやゴールドなども対象に含まれます。株式や不動産は対象外であり、幅広い資産を取引できる点が特徴です。,C
q3,fx-1,3,「ロスカット」に関する説明で正しいものはどれですか？,ロスカットは証拠金維持率が一定水準を下回ったときに強制決済される仕組みです。損失を抑えるための制度ですが、急な値動きでは完全に防げないこともあります。,B
q4,fx-1,4,「スプレッド」に関する説明として正しいものはどれですか？,スプレッドは通貨の売値と買値の差を意味し、実質的な取引コストになります。通貨や会社によって異なるため、口座選びの重要な基準となります。,B
q5,fx-1,5,FXを始める際に準備すべき資金として正しいものはどれですか？,FXを始めるには、日常生活に影響を与えない余剰資金を準備することが基本です。無理のある資金で始めると損失が生活に直結し、リスク管理が難しくなります。,D
q1,fx-2,1,FXで利益や損失が決まる仕組みとして正しいのはどれでしょうか？,FXは2つの通貨間の値動きの差、つまり変動幅によって利益や損失が決まります。,B
q2,fx-2,2,FXで「空売り」とはどのような取引でしょうか？,空売りとは、価格が下がることを予想して売り注文から始める取引で、差金決済取引によって通貨を持っていなくても可能です。,A
q3,fx-2,3,日本国内におけるFXの個人向けレバレッジの上限は何倍でしょうか？,日本国内の法律では、個人が利用できるFXのレバレッジ上限は25倍と定められています。,C
q4,fx-2,4,レバレッジ取引の特徴として正しいのはどれでしょうか？,レバレッジは証拠金に倍率をかけて大きな取引を可能にする仕組みであり、利益も損失も拡大するリスクがある。,C
q5,fx-2,5,FXでレバレッジを活用する際に忘れてはならない重要な点はどれでしょうか？,レバレッジは利益が大きくなる一方で、損失も同じように大きくなるため、負債を抱えるリスクがある点に注意が必要です。,B
q1,fx-3,1,FXで初心者がよく陥る失敗の一つはどれでしょうか？,FXで初心者がよく陥る失敗の一つは、勘や思い込みで取引をしてしまうことです。ルールを決めずに取引することも大きなリスク要因です。,B
q2,fx-3,2,FXで成功している投資家に共通する行動はどれでしょうか？,成功している投資家は必ず自分の取引ルールを決め、それを守っています。特に損切りラインを設定することが重要です。,C
q3,fx-3,3,FX初心者が複数の通貨ペアに手を出すと、どんなことが起こりやすいでしょうか？,初心者が複数の通貨ペアに手を出すと小さな損失が積み重なり、全体として大きな損失につながる可能性があります。,B
q4,fx-3,4,動画で解説されていたFXのリスク管理方法はどれでしょうか？,FXのリスク管理方法として、損切りラインをあらかじめ決めておくことが重要です。,D
q5,fx-3,5,資産形成を目的とする人にとってFXの位置づけとして正しいのはどれでしょうか？,FXは高リスク高リターンの投資であり、資産形成の最初の手段としては適していません。まず資産形成の土台を作り、余剰資金で行うのが望ましいです。,C
q1,crypto-1,1,暗号資産とはどのようなものですか？,暗号資産とは、インターネット上で使うデジタルのお金です。物理的な形はなく、ブロックチェーン技術を使って送金や取引が行われます。,B
q2,crypto-1,2,暗号資産は大きく2種類に分けられます。ビットコイン以外の暗号資産は何と呼ばれるでしょうか？,暗号資産はビットコインとアルトコインの2種類に分けられます。ビットコイン以外の暗号資産はすべてアルトコインと呼ばれます。,C
q3,crypto-1,3,ビットコイン以外の暗号資産を何と呼ぶでしょうか？,ビットコイン以外の暗号資産はすべてアルトコインと呼ばれます。スマホの世界で「iPhoneとそれ以外」という区別に例えられます。,B
q4,crypto-1,4,暗号資産を安全に保管する方法として、インターネットから切り離されたウォレットはどれでしょうか？,インターネットから切り離されたウォレットはコールドウォレットです。ハッキングのリスクが低く、安全性が高い保管方法です。,D
q5,crypto-1,5,暗号資産の利益に関する税金で正しいのはどれでしょうか？,暗号資産で年間20万円以上の利益が出た場合は雑所得として確定申告が必要です。また、副業や年金など他の所得と合算して課税対象になる場合もあります。,C
q1,crypto-2,1,ブロックチェーンとはどのような技術ですか？,ブロックチェーンは、データをブロック単位にまとめてチェーンのようにつなぎ、改ざんが困難で障害に強い管理を可能にする技術です。,A
q2,crypto-2,2,中央集権型システムの例として正しいものはどれですか？,中央集権型の代表例には「銀行」「SNS」「配送業者」があり、中央サーバーや特定の組織がデータを一元管理します。,A
q3,crypto-2,3,分散型台帳の特徴として誤っているものはどれですか？,「一台のサーバーが停止すると全体が利用できなくなる」のは中央集権型の特徴であり、分散型台帳では多数のコンピュータでデータを共有しているため、すぐに復旧できます。,D
q4,crypto-2,4,過去に起きた暗号資産流出事件の原因として正しいものはどれですか？,過去の暗号資産流出事件は、ブロックチェーン自体の問題ではなく、取引所の中央サーバーがハッキングされたことが原因でした。,B
q5,crypto-2,5,暗号資産と取引所の仕組みについて正しいものはどれですか？,暗号資産はブロックチェーン上で管理される一方、取引所は中央集権型のシステムを採用していることが重要な違いです。,A
q1,crypto-3,1,近年、日本で暗号資産を利用できる事例として正しいのはどれでしょうか？,日本ではビックカメラでビットコイン決済が導入され、メルカリでも暗号資産の購入・取引が可能です。,B
q2,crypto-3,2,エルサルバドルにおけるビットコインの扱いについて、動画で説明されていた内容はどれでしょうか？,エルサルバドルは2021年にビットコインを法定通貨に採用しましたが、2025年現在では事実上その扱いは終了しています。,A
q3,crypto-3,3,暗号資産を保有する際のリスク管理として、動画で紹介されていないものはどれでしょうか？,分散保管・オフライン管理・アドレス入力の確認・取引所のハッキングリスクについて解説しました。「頻繁に売買を繰り返すこと」はリスク管理ではなく、むしろ価格変動によるリスクを高める行為です。,D
q4,crypto-3,4,コールドウォレットやペーパーウォレットを使う利点として正しいのはどれでしょうか？,コールドウォレットやペーパーウォレットはインターネットから切り離されているため、ハッキングのリスクを大幅に減らせます。,A
q5,crypto-3,5,暗号資産への投資で推奨される姿勢として正しいのはどれでしょうか？,暗号資産は価格変動が激しいため、余剰資金のさらに余剰金で投資することが推奨されています。,C
q1,nft-1,1,NFTを一言で表すと、どのように説明されていましたか？,NFTは「デジタル版の鑑定書付きアイテム」と説明され、デジタルデータに本物である証明を付与する仕組みです。,B
q2,nft-1,2,ブロックチェーンが「デジタル版の金庫」と例えられた理由として正しいのはどれでしょうか？,ブロックチェーンは「デジタル版の金庫」と説明され、所有権や購入履歴などが改ざん困難な形で記録されます。,A
q3,nft-1,3,NFTは「ブランドバッグのシリアルナンバー」に例えられました。これはNFTのどんな特徴を表していますか？,NFTは「ブランドバッグのシリアルナンバー」に例えられ、1つ1つに所有権や証明が付与されるため、本物とコピーを区別できます。,E
q4,nft-1,4,NFTが特に人気を集めている分野として正しいのはどれでしょうか？,NFTは「世界に一つしかないアイテム」であることを証明できるため、デジタルアートやファッション、ゲームアイテム、チケットなどで人気を集めています。,C
q5,nft-1,5,NFTとメタバースの関係について正しいものはどれでしょうか？,NFTは「デジタル資産（アイテム）」を指し、メタバースは「デジタル空間（場所）」を指します。動画では、メタバース内でNFTの服や家具を売買できる例を紹介しました。,A
q1,nft-2,1,NFTの購入方法として、現在主に使われている通貨はどれでしょうか？,NFT市場では主にイーサリアムが取引通貨として使用されており、まず暗号資産取引所でイーサリアムを購入する必要があります。,C
q2,nft-2,2,NFTを購入する際に注意すべきポイントはどれでしょうか？,NFT市場は誰でも参入できるため、偽物が出回るリスクがあります。アーティストや作品の正規性を確認することが大切です。,B
q3,nft-2,3,NFTの取引で発生する「ガス代」とは何でしょうか？,NFTの取引には「ガス代」と呼ばれる手数料がかかり、イーサリアムに送金や売買などのデータを書き込む際に必要となります。,C
q4,nft-2,4,NFTを保有することで得られる楽しみ方として正しいのはどれでしょうか？,NFTはコレクションや転売以外にも、SNSのアイコンにしたり、メタバースで活用したり、限定コミュニティに参加する権利を得るなどの楽しみ方があります。,A
q5,nft-2,5,今後NFTの実用的な活用が期待されている分野として正しいのはどれでしょうか？,今後はNFTがデジタル証明技術として活用されることが期待されており、不動産のシェア購入サービスや地方創生のDAOプロジェクトなどが注目されています。,D
q1,nft-3,1,NFTを購入する際に特に注意すべきリスクとして正しいのはどれでしょうか？,NFT市場には多くの詐欺サイトが存在するため、必ず公式プラットフォームを利用し、URLをダブルチェックする習慣が重要です。,B
q2,nft-3,2,NFT市場におけるガス代（手数料）について正しい説明はどれでしょうか？,NFT取引時にかかる手数料（ガス代）は、市場が活発になると情報処理が増えるため高騰する傾向があります。,C
q3,nft-3,3,NFTのセキュリティに関する正しい理解はどれでしょうか？,NFT自体はブロックチェーン技術で守られていますが、中央集権型のサービス（NFTゲーム運営など）はハッキングリスクがあり、資産が盗まれる可能性もあります。,B
q4,nft-3,4,ペーパーウォレットとコールドウォレットの違いとして正しいのはどれでしょうか？,ペーパーウォレットはパスワードを紙に記録して完全オフラインで保管する方法で、劣化や紛失に注意が必要です。コールドウォレットは専用デバイスに保存し、ハッキングリスクがほぼゼロです。,C
q5,nft-3,5,NFTへの投資スタンスとして適切なのはどれでしょうか？,NFT投資は「いつか価値が上がる」という保証はなく、不安定な要素も多いので、まずは資産形成を優先し、余剰資金の範囲で挑戦することが重要です。,E
q1,metaverse-1,1,「メタバース」という言葉は、どの言葉を組み合わせた造語でしょうか？,「メタバース」は英語の「超越（meta）」と「宇宙（universe）」を組み合わせた造語です。,C
q2,metaverse-1,2,現在世界中で広がっている「メタバース」とは何を指すでしょうか？,現在世界中で広がっているメタバースとはインターネット上の仮想空間を指します。,D
q3,metaverse-1,3,動画で紹介されたメタバースの活用事例として正しいものはどれでしょうか？,「教育現場で歴史的な場所を仮想体験できる」など、会議やエンタメとあわせて活用事例としてあります。,A
q4,metaverse-1,4,2030年にはメタバースの市場規模がどの程度に達すると予測されているでしょうか？,メタバースの市場規模は2023年に567億ドル、2030年には5078億ドルに達すると予測されています。,C
q5,metaverse-1,5,Facebook社がMetaに社名を変更した背景として正しいのはどれでしょうか？,Facebook社は2021年10月にMetaへ社名を変更しました。その理由はメタバース開発を事業の中心に据えるためです。,B
q1,metaverse-2,1,NFTが注目されている理由として正しいのはどれでしょうか？,NFTはブロックチェーン技術によってデジタルアイテムの所有権を証明できる仕組みで、デジタル資産に価値を持たせることができます。,B
q2,metaverse-2,2,動画で紹介されていたメタバースの活用例として正しいのはどれでしょうか？,メタバースでは土地や不動産を購入し、バーチャル店舗を運営する新しいビジネスモデルが登場しています。,A
q3,metaverse-2,3,将来的にメタバースで期待されている体験の例として正しいのはどれでしょうか？,将来的には仮想空間で試着した商品を現実で購入したり、旅行先を仮想体験するなど、リアルとリンクした体験が期待されています。,A
q4,metaverse-2,4,動画で解説されていたメタバースのリスクとして正しくないものはどれでしょうか？,「プライバシー侵害」「セキュリティリスク」「没頭によるメンタル影響」「法律や倫理の遅れ」がリスクであり、「現実の家賃が上がる」といった影響はメタバースとは無関係です。,E
q5,metaverse-2,5,メタバース時代への備えとして、重要な姿勢はどれでしょうか？,流行に流されず、リスクを正しく理解し、長期的な視点で判断することが重要です。,C
