testId,questionId,key,label
real_estate-3,q2,A,不動産投資では公的年金と同じ額が保証される
real_estate-3,q2,B,返済中は家賃収入で補填し、完済後は家賃収入がそのまま年金になる
real_estate-3,q2,C,家賃収入は必ず国民年金に上乗せされる
real_estate-3,q2,D,ローンを完済しても家賃収入は受け取れない
real_estate-3,q2,E,家賃収入は60歳まで受け取れない
real_estate-3,q3,A,日銀が不動産価格を保証しているため
real_estate-3,q3,B,物価が上昇しても不動産の価値は下がるため
real_estate-3,q3,C,インフレになると必ず不動産収入が倍増するため
real_estate-3,q3,D,不動産は税金がかからないため
real_estate-3,q3,E,現金の価値が下がっても不動産は物価と連動して価値が上昇するため
real_estate-3,q4,A,需要が低くても安定収入が得られるから
real_estate-3,q4,B,銀行が家賃収入を保証するから
real_estate-3,q4,C,株や債券のように価値が暴落する可能性が低い現物資産だから
real_estate-3,q4,D,不動産価格は常に一定だから
real_estate-3,q4,E,不動産投資は必ず元本保証されるから
real_estate-3,q5,A,現金と違い相続税評価額を圧縮できるから
real_estate-3,q5,B,不動産は相続の対象から除外されるから
real_estate-3,q5,C,不動産を所有すると相続税が免除されるから
real_estate-3,q5,D,相続税の計算に不動産は反映されないから
real_estate-3,q5,E,不動産を現金化すれば課税されないから
real_estate-4,q1,A,空室が発生しても税金や固定資産税は免除される
real_estate-4,q1,B,入居者がいないとローン返済や管理費を自己負担しなければならない
real_estate-4,q1,C,空室があっても資産価値は常に上昇する
real_estate-4,q1,D,新築物件では空室が一切起こらない
real_estate-4,q1,E,入居者がいなくても必ず家賃収入が保証される
real_estate-4,q2,A,空室は自然に埋まるので対策不要
real_estate-4,q2,B,一度入居者がつけば退去は起こらない
real_estate-4,q2,C,人気のないエリアでも築年数が古ければ安心
real_estate-4,q2,D,管理会社の家賃保証制度（サブリース）を活用する
real_estate-4,q2,E,管理会社を選ばなくても問題ない
real_estate-4,q3,A,家賃が下がりにくいエリアや人気設備を備えた物件を選ぶ
real_estate-4,q3,B,築年数が古い物件ほど家賃が上がる
real_estate-4,q3,C,空室保証だけ契約すれば十分である
real_estate-4,q3,D,賃貸需要が低い郊外物件を選ぶ
real_estate-4,q3,E,どのエリアを選んでも家賃は一定である
real_estate-4,q4,A,都心より郊外の物件を選ぶ
real_estate-4,q4,B,アクセス条件を無視しても資産価値は一定である
real_estate-4,q4,C,希少性が高く資産価値が落ちにくい立地や駅近物件を選ぶ
real_estate-4,q4,D,駅から徒歩30分以上の物件を選ぶ
real_estate-4,q4,E,売却益は必ず得られるので対策は不要である
real_estate-4,q5,A,金利が半年ごとに見直されるが返済額は5年間一定の「5年ルール」
real_estate-4,q5,B,変動金利でも返済額は一切変わらない制度
real_estate-4,q5,C,どの金融機関でも必ず上限ルールがある制度
real_estate-4,q5,D,金利が上昇しても返済額が200％を超えない「200％ルール」
real_estate-4,q5,E,金利が下がっても返済額は変わらない「固定金利」制度
real_estate-5,q1,A,物件をいつどのように手放すかという計画
real_estate-5,q1,B,不動産会社に委託する管理方法
real_estate-5,q1,C,購入時の利回りの計算方法
real_estate-5,q1,D,ローンを借りる際の金融機関選び
real_estate-5,q1,E,物件を担保にして株式投資する方法
real_estate-5,q2,A,短期譲渡は約20％、長期譲渡は約40％課税される
real_estate-5,q2,B,短期譲渡は非課税、長期譲渡は約20％課税される
real_estate-5,q2,C,短期譲渡は約40％、長期譲渡は約20％課税される
real_estate-5,q2,D,保有期間に関係なく一律30％課税される
real_estate-5,q2,E,短期譲渡も長期譲渡も課税されない
real_estate-5,q3,A,年収の2〜3倍程度
real_estate-5,q3,B,年収の5倍程度
real_estate-5,q3,C,年収の8〜10倍程度
real_estate-5,q3,D,年収に関係なく無制限
real_estate-5,q3,E,年収の20倍以上
real_estate-5,q4,A,新築より資産価値の下落が早い
real_estate-5,q4,B,新築より資産価値の下落が緩やか
real_estate-5,q4,C,20年間で必ず価値が半分以下になる
real_estate-5,q4,D,資産価値は常に上昇する
real_estate-5,q4,E,築年数が古いほど必ず高く売れる
real_estate-5,q5,A,ローン返済期間を短縮できる
real_estate-5,q5,B,必ず家賃収入が倍増する
real_estate-5,q5,C,金利が一切かからなくなる
real_estate-5,q5,D,返済総額は変わらない
real_estate-5,q5,E,売却益を得られなくなる
real_estate-6,q1,A,投資家が直接不動産を購入して運営する仕組み
real_estate-6,q1,B,投資家から集めた資金で不動産投資法人が物件を運用し収益を分配する仕組み
real_estate-6,q1,C,銀行が保有する不動産を融資として提供する仕組み
real_estate-6,q1,D,国が管理する不動産に投資する仕組み
real_estate-6,q1,E,投資家が不動産を所有し自分で管理する仕組み
real_estate-6,q2,A,N-REIT
real_estate-6,q2,B,JP-Trust
real_estate-6,q2,C,J-REIT
real_estate-6,q2,D,J-Invest
real_estate-6,q2,E,Japan-Trust
real_estate-6,q3,A,配当は5年に1度まとめて支払われる
real_estate-6,q3,B,年に1回のみ支払われる
real_estate-6,q3,C,毎月必ず配当される
real_estate-6,q3,D,決算期から3ヶ月以内に支払われ、通常は年2回受け取れる
real_estate-6,q3,E,配当金は必ず固定額で支払われる
real_estate-6,q4,A,不動産会社を通じてのみ購入できる
real_estate-6,q4,B,REIT専用の銀行口座が必要である
real_estate-6,q4,C,国の専用窓口でのみ購入できる
real_estate-6,q4,D,証券取引所に上場しており株式と同様に売買できる
real_estate-6,q4,E,不動産を直接購入する必要がある
real_estate-6,q5,A,価格が常に一定で値動きしない
real_estate-6,q5,B,管理の手間が大きい
real_estate-6,q5,C,不動産の所有権を直接得られる
real_estate-6,q5,D,ローンを組んでレバレッジ効果を得られる
real_estate-6,q5,E,節税効果が少なく、レバレッジを使えない
inheritance-1,q1,A,亡くなった人の財産を国に引き渡すこと
inheritance-1,q1,B,亡くなった人の財産を親族や指定された人が引き継ぐこと
inheritance-1,q1,C,亡くなった人の借金をすべて放棄できる制度
inheritance-1,q1,D,亡くなった人の財産を慈善団体に寄付すること
inheritance-1,q1,E,亡くなった人の財産を兄弟姉妹だけで分けること
inheritance-1,q2,A,すべての子どもが平等に財産を相続した
inheritance-1,q2,B,長男が家のすべての権利と財産を単独で引き継いだ
inheritance-1,q2,C,長女が家を継ぐことが優先された
inheritance-1,q2,D,兄弟姉妹全員が均等に分け合った
inheritance-1,q2,E,妻だけが相続する制度だった
inheritance-1,q3,A,現金や不動産だけを指す
inheritance-1,q3,B,借金などの債務は含まれない
inheritance-1,q3,C,亡くなった人が所有していたすべての財産や権利義務
inheritance-1,q3,D,相続税の課税対象に限られる
inheritance-1,q3,E,不動産のみを指す
inheritance-1,q4,A,配偶者は常に相続人であり、第一順位は子ども、その子が亡くなっていれば孫が相続する
inheritance-1,q4,B,第一順位は両親、次に子ども、最後に兄弟姉妹である
inheritance-1,q4,C,配偶者は相続人とならない
inheritance-1,q4,D,第一順位は兄弟姉妹である
inheritance-1,q4,E,子どもよりも必ず親が優先される
inheritance-1,q5,A,自動的に親が代理できるため特別な手続きは不要
inheritance-1,q5,B,必ず家庭裁判所に特別代理人を申し立てる必要がある
inheritance-1,q5,C,親が相続人でも利益相反がなければ親が代理人になる
inheritance-1,q5,D,未成年者は相続権を持てない
inheritance-1,q5,E,兄弟姉妹が自動的に代理人となる
inheritance-2,q1,A,遺言者が全文・日付・氏名を自書し押印する必要がある
inheritance-2,q1,B,必ず公証人の立会いが必要である
inheritance-2,q1,C,全文をパソコンで作成することができる
inheritance-2,q1,D,封筒に入れて封印すれば署名は不要である
inheritance-2,q1,E,証人2人の署名があれば遺言者の署名は不要である
inheritance-2,q2,A,遺言者が全文を手書きする必要がある
inheritance-2,q2,B,遺言者の口述をもとに公証人が筆記し証人と署名押印する
inheritance-2,q2,C,遺言書を封筒に入れて封印することで成立する
inheritance-2,q2,D,必ず家庭裁判所の確認が必要である
inheritance-2,q2,E,証人は不要である
inheritance-2,q3,A,内容を秘密にできるが形式不備だと無効になるリスクがある
inheritance-2,q3,B,全文をパソコンで作成でき形式不備は無視できる
inheritance-2,q3,C,公証人は不要である
inheritance-2,q3,D,必ず相続人全員の同意が必要である
inheritance-2,q3,E,家庭裁判所での審判が必須である
inheritance-2,q4,A,配偶者と子ども2人なら配偶者2/3、子ども1/6ずつ
inheritance-2,q4,B,配偶者と親なら配偶者1/3、親2/3
inheritance-2,q4,C,配偶者と兄弟姉妹2人なら配偶者3/4、兄弟姉妹は各1/8
inheritance-2,q4,D,配偶者と子ども2人なら配偶者2/3、子どもは各1/6
inheritance-2,q4,E,配偶者と兄弟姉妹なら常に配偶者が全額を相続する
inheritance-2,q5,A,一部の相続人だけの合意で成立する
inheritance-2,q5,B,法定相続の割合に必ず従わなければならない
inheritance-2,q5,C,相続人全員の合意が必要で、合意がなければ無効になる
inheritance-2,q5,D,未成年者がいる場合でも代理人は不要である
inheritance-2,q5,E,協議内容は口頭でも記録不要である
inheritance-3,q1,A,国内の不動産のみ
inheritance-3,q1,B,借金や未払い金だけ
inheritance-3,q1,C,お墓や仏壇などの祭祀財産
inheritance-3,q1,D,国外の財産は対象外となる
inheritance-3,q1,E,現金や土地・株式など国内外のすべての財産
inheritance-3,q2,A,相続税の対象だが「法定相続人の数×500万円」まで非課税となる
inheritance-3,q2,B,相続人1人につき一律500万円が課税される
inheritance-3,q2,C,受取人が配偶者の場合のみ課税される
inheritance-3,q2,D,相続財産には含まれず課税対象外となる
inheritance-3,q2,E,全額が課税対象となる
inheritance-3,q3,A,"基礎控除額は常に一律5,000万円"
inheritance-3,q3,B,"1,000万円＋500万円×法定相続人の数"
inheritance-3,q3,C,相続財産総額の2割
inheritance-3,q3,D,"3,000万円＋600万円×法定相続人の数"
inheritance-3,q3,E,"5,000万円＋1,000万円×法定相続人の数"
inheritance-3,q4,A,配偶者は常に子どもと同じ割合で課税される
inheritance-3,q4,B,"配偶者が相続する財産が1億6,000万円以下または法定相続分以内なら非課税となる"
inheritance-3,q4,C,配偶者は常に相続税を全額免除される
inheritance-3,q4,D,"配偶者の控除額は一律5,000万円である"
inheritance-3,q4,E,配偶者の控除は存在しない
inheritance-3,q5,A,賃貸不動産の家賃収入に適用される
inheritance-3,q5,B,自宅や事業用の土地の評価額を最大8割減額できる
inheritance-3,q5,C,特例を受けた場合は申告が不要になる
inheritance-3,q5,D,現金の相続に適用される
inheritance-3,q5,E,全ての財産の評価額を自動的に半減できる
inheritance-4,q1,A,4月1日から翌年3月31日まで
inheritance-4,q1,B,1月1日から12月31日まで
inheritance-4,q1,C,贈与を受けた日から1年間
inheritance-4,q1,D,相続開始日から7年間
inheritance-4,q1,E,毎年4月から12月まで
inheritance-4,q2,A,50万円
inheritance-4,q2,B,100万円
inheritance-4,q2,C,110万円
inheritance-4,q2,D,250万円
inheritance-4,q2,E,500万円
inheritance-4,q3,A,18歳以上が直系尊属から贈与を受けた財産
inheritance-4,q3,B,20歳以上が兄弟姉妹から贈与を受けた財産
inheritance-4,q3,C,18歳以上が友人から贈与を受けた財産
inheritance-4,q3,D,未成年が親から贈与を受けた財産
inheritance-4,q3,E,配偶者が受け取った全ての財産
inheritance-4,q4,A,500万円
inheritance-4,q4,B,"1,000万円"
inheritance-4,q4,C,"2,500万円"
inheritance-4,q4,D,"3,000万円"
inheritance-4,q4,E,"5,000万円"
inheritance-4,q5,A,暦年課税と併用できる
inheritance-4,q5,B,一度選択すると暦年課税に戻せない
inheritance-4,q5,C,申告は不要である
inheritance-4,q5,D,贈与者の年齢や関係性は問われない
inheritance-4,q5,E,贈与額にかかわらず全て非課税である
hometown_tax-1,q1,A,地方の物価を下げるため
hometown_tax-1,q1,B,ふるさとへの恩返しを可能にするため
hometown_tax-1,q1,C,国が財政赤字を補うため
hometown_tax-1,q1,D,都市部での納税が禁止されたため
hometown_tax-1,q1,E,地方自治体の観光需要を高めるため
hometown_tax-1,q2,A,国から指定された地域にしか寄付できない
hometown_tax-1,q2,B,必ず生まれ育った地元に寄付する必要がある
hometown_tax-1,q2,C,応援したい地域や興味のある自治体を自由に選べる
hometown_tax-1,q2,D,返礼品が高額な自治体だけに寄付できる
hometown_tax-1,q2,E,寄付先は1自治体に限定される
hometown_tax-1,q3,A,2000円
hometown_tax-1,q3,B,2万5000円
hometown_tax-1,q3,C,2万8000円
hometown_tax-1,q3,D,1万5000円
hometown_tax-1,q3,E,3万円全額
hometown_tax-1,q4,A,寄付金額に応じて変動する
hometown_tax-1,q4,B,返礼品の数や自治体数によって2000円ずつ加算される
hometown_tax-1,q4,C,寄付回数が増えると2000円が累積する
hometown_tax-1,q4,D,返礼品の種類によって2000円が異なる
hometown_tax-1,q4,E,一律2000円であり、寄付先や返礼品数に関係ない
hometown_tax-1,q5,A,返礼品を受け取りつつ税金の控除を受けられる
hometown_tax-1,q5,B,寄付しても控除が受けられない
hometown_tax-1,q5,C,地域に寄付しても使い道を指定できない
hometown_tax-1,q5,D,寄付金はすべて国の一般会計に使われる
hometown_tax-1,q5,E,必ず同じ返礼品しか選べない
hometown_tax-2,q1,A,寄付する自治体を決める
hometown_tax-2,q1,B,確定申告を準備する
hometown_tax-2,q1,C,返礼品を選ぶ
hometown_tax-2,q1,D,ワンストップ特例を申請する
hometown_tax-2,q1,E,控除の上限額を確認する
hometown_tax-2,q2,A,返礼品の市場価格の変動
hometown_tax-2,q2,B,パートナーの収入や家族構成の変化
hometown_tax-2,q2,C,寄付を行った月の暦日数
hometown_tax-2,q2,D,寄付サイトのキャンペーン内容
hometown_tax-2,q2,E,寄付する自治体の人気ランキング
hometown_tax-2,q3,A,ふるさと納税以外で確定申告が不要な給与所得者
hometown_tax-2,q3,B,寄付自治体数が10を超えてもよい
hometown_tax-2,q3,C,誰でも無条件で利用できる
hometown_tax-2,q3,D,医療費控除や住宅ローン控除の申請をする人
hometown_tax-2,q3,E,個人事業主やフリーランスの納税者
hometown_tax-2,q4,A,当年12月31日必着
hometown_tax-2,q4,B,翌年2月末必着
hometown_tax-2,q4,C,翌年3月15日必着
hometown_tax-2,q4,D,翌年1月10日必着
hometown_tax-2,q4,E,期限は特に定められていない
hometown_tax-2,q5,A,控除を受ける方法はない
hometown_tax-2,q5,B,寄付した自治体に返金を依頼する
hometown_tax-2,q5,C,翌年のふるさと納税に繰り越す
hometown_tax-2,q5,D,追加で寄付をすれば自動的に控除される
hometown_tax-2,q5,E,確定申告を行う
mileage_trip-1,q1,A,飛行機の利用に関係なく自動的に毎月付与される
mileage_trip-1,q1,B,搭乗距離などの利用に応じて加算される
mileage_trip-1,q1,C,現金払いのときしか貯まらない
mileage_trip-1,q1,D,有料会員のみ貯めることができる
mileage_trip-1,q1,E,マイルはANAだけの専用制度である
mileage_trip-1,q2,A,航空会社が異なるから
mileage_trip-1,q2,B,出発空港が国際線だから
mileage_trip-1,q2,C,機材が大型だから
mileage_trip-1,q2,D,機内サービスが豪華だから
mileage_trip-1,q2,E,飛行距離が長いから
mileage_trip-1,q3,A,マイレージサービスに登録するだけで十分
mileage_trip-1,q3,B,航空会社の株を購入する
mileage_trip-1,q3,C,現金で航空券を買う
mileage_trip-1,q3,D,マイレージ機能付きのクレジットカードを活用する
mileage_trip-1,q3,E,出発時にカウンターで申請する
mileage_trip-1,q4,A,ワンワールド
mileage_trip-1,q4,B,グローバルネット
mileage_trip-1,q4,C,インフィニティクラブ
mileage_trip-1,q4,D,エアラインズユニオン
mileage_trip-1,q4,E,プレミアムアライアンス
mileage_trip-1,q5,A,どちらも日本国内の会社だから
mileage_trip-1,q5,B,ANAとユナイテッド航空が同じスターアライアンスに属しているから
mileage_trip-1,q5,C,両社が共同でマイレージカードを発行しているから
mileage_trip-1,q5,D,ユナイテッド航空のサービスはANAが運営しているから
mileage_trip-1,q5,E,ANAのマイルはすべての航空会社で共通だから
mileage_trip-2,q1,A,不動産の家賃収入を直接マイルに充当する
mileage_trip-2,q1,B,株式投資で得た配当をそのままマイルに換える
mileage_trip-2,q1,C,銀行の定期預金利息をマイルに変える
mileage_trip-2,q1,D,宝くじの当選金をマイルへ移行する
mileage_trip-2,q1,E,フライトやツアーに参加する
mileage_trip-2,q2,A,公共料金や家賃をクレジットカード払いにする
mileage_trip-2,q2,B,現金払いを徹底してレシートを集める
mileage_trip-2,q2,C,銀行引き落としを優先して支払う
mileage_trip-2,q2,D,SNSで紹介された人気ショップで買い物する
mileage_trip-2,q2,E,電子マネーにチャージするだけで自動的にマイルが付与される
mileage_trip-2,q3,A,100マイル
mileage_trip-2,q3,B,200マイル
mileage_trip-2,q3,C,250マイル
mileage_trip-2,q3,D,300マイル
mileage_trip-2,q3,E,500マイル
mileage_trip-2,q4,A,スモールシーズン・ラージシーズン
mileage_trip-2,q4,B,ローシーズン・レギュラーシーズン・ハイシーズン
mileage_trip-2,q4,C,通常期・特別期・割引期
mileage_trip-2,q4,D,ベーシックシーズン・エコノミーシーズン
mileage_trip-2,q4,E,ディスカウントシーズン・スペシャルシーズン
mileage_trip-2,q5,A,航空会社の株式に自動的に変換される
mileage_trip-2,q5,B,ANAはスカイコイン、JALはeJALポイントに交換して航空券購入時に使える
mileage_trip-2,q5,C,現金にそのまま換金できる
mileage_trip-2,q5,D,銀行口座に振り込まれる
mileage_trip-2,q5,E,他人のマイル口座に自由に振替できる
point_hacking-1,q1,A,専用のメールアドレスを作成する
point_hacking-1,q1,B,現金を事前に1万円分チャージする
point_hacking-1,q1,C,有料会員登録をする
point_hacking-1,q1,D,クレジットカードを必ず作る
point_hacking-1,q1,E,証券口座を開設する
point_hacking-1,q2,A,従業員の福利厚生のため
point_hacking-1,q2,B,新しい通貨を発行するため
point_hacking-1,q2,C,商品やサービスを宣伝するため
point_hacking-1,q2,D,政府の規制を守るため
point_hacking-1,q2,E,ポイントを紙幣に交換するため
point_hacking-1,q3,A,現金化・他社ポイント交換・マイル交換
point_hacking-1,q3,B,株式の購入限定
point_hacking-1,q3,C,不動産の購入資金のみ
point_hacking-1,q3,D,海外旅行チケット限定
point_hacking-1,q3,E,国の税金支払い専用
point_hacking-1,q4,A,1ポイント＝10円で交換できる
point_hacking-1,q4,B,手数料無料が多く、即日〜3営業日で処理される
point_hacking-1,q4,C,必ず1か月以上かかる
point_hacking-1,q4,D,高額利用者しか利用できない
point_hacking-1,q4,E,海外口座にしか出金できない
point_hacking-1,q5,A,現金払いと電子マネー払いの併用
point_hacking-1,q5,B,ポイントサイト経由＋ネットショッピング＋クレジットカード利用
point_hacking-1,q5,C,銀行出金と株式購入の同時利用
point_hacking-1,q5,D,マイルと仮想通貨の同時利用
point_hacking-1,q5,E,交通系ICカードと定期券の同時利用
point_hacking-2,q1,A,買い物の前に必ず現金払いにする
point_hacking-2,q1,B,ポイントサイトを経由して買い物をする
point_hacking-2,q1,C,クーポンを使わずに買い物をする
point_hacking-2,q1,D,友人に代わりに購入してもらう
point_hacking-2,q1,E,店舗受け取りを選ぶ
point_hacking-2,q2,A,請求するたびに手数料が必要となる
point_hacking-2,q2,B,必ず商品を購入しなければならない
point_hacking-2,q2,C,数百円〜数千円相当のポイントがもらえることがある
point_hacking-2,q2,D,資料を返送しないとポイントが付与されない
point_hacking-2,q2,E,請求から1年以上待たないとポイントが付与されない
point_hacking-2,q3,A,無料体験終了後に自動的に有料会員になる場合がある
point_hacking-2,q3,B,動画を視聴しないと解約できない
point_hacking-2,q3,C,無料期間中はポイントが付与されない
point_hacking-2,q3,D,必ず同じサービスを2回以上利用する必要がある
point_hacking-2,q3,E,登録には有料会員の紹介が必要である
point_hacking-2,q4,A,体験後に必ず商品の購入が義務付けられる
point_hacking-2,q4,B,口コミやアンケートを提出するとポイントがもらえる
point_hacking-2,q4,C,全ての案件が完全無料で利用できる
point_hacking-2,q4,D,飲食店に限定されている
point_hacking-2,q4,E,ポイント付与は現金払いに限られる
point_hacking-2,q5,A,税金控除が受けられなくなる
point_hacking-2,q5,B,返礼品の代わりにのみポイントがもらえる
point_hacking-2,q5,C,寄付金額が倍になってしまう
point_hacking-2,q5,D,現金での返礼が受けられる
point_hacking-2,q5,E,控除と返礼品に加えてポイントも付く
ai-1,q1,A,AIは日本語で人工知能と呼ばれる
ai-1,q1,B,AIはまだ実生活では使われていない
ai-1,q1,C,AIは必ず人間の仕事を奪う存在である
ai-1,q1,D,AIはChatGPTだけを指す言葉である
ai-1,q1,E,AIは一部の研究機関でしか利用できない
ai-1,q2,A,AIは仕事を奪うだけの存在である
ai-1,q2,B,AIは人間を支配するために作られている
ai-1,q2,C,AIはツールとして使いこなすことで生活や働き方を支えてくれる
ai-1,q2,D,AIは研究者以外には関係がない
ai-1,q2,E,AIは必ず社会に悪影響を及ぼす
ai-1,q3,A,法律で禁止されているため使われない
ai-1,q3,B,市場分析や顧客データの解析に活用される
ai-1,q3,C,主に人間の代わりに休憩を取る
ai-1,q3,D,電気料金の計算だけに限定される
ai-1,q3,E,AIを導入しても業務には影響しない
ai-1,q4,A,新しい技術はシェアが50％を超えると社会に大きな変化が起こる
ai-1,q4,B,新しい技術は必ず一時的なブームで終わる
ai-1,q4,C,新しい技術は普及しても社会に影響を与えない
ai-1,q4,D,新しい技術は普及率が20％を超えると衰退する
ai-1,q4,E,新しい技術は社会の変化とは無関係に存在する
ai-1,q5,A,AIは一部の専門家だけが学べばよい
ai-1,q5,B,AIは必ず生活を不便にする
ai-1,q5,C,学ばなくても自然に使えるようになる
ai-1,q5,D,AIは短期的な流行なので学ぶ必要はない
ai-1,q5,E,知らないままだと後に「やっておけばよかった」と後悔する可能性がある
ai-2,q1,A,生成AIの基盤技術・アプリケーション・導入支援サービスの3つに分けられる
ai-2,q1,B,AI市場は生成AIの基盤技術だけで構成されている
ai-2,q1,C,アプリケーション市場だけが存在し、基盤技術は含まれない
ai-2,q1,D,AI市場はソリューションサービスだけで成り立っている
ai-2,q1,E,生成AIとアプリケーションの区別はなく1つの市場である
ai-2,q2,A,TOYOTA
ai-2,q2,B,HONDA
ai-2,q2,C,NVIDIA
ai-2,q2,D,Meta
ai-2,q2,E,Anthropic
ai-2,q3,A,政府からの独占的な補助金を受けているから
ai-2,q3,B,AIを利用していないから
ai-2,q3,C,膨大な顧客データを保有しているから
ai-2,q3,D,自動車産業に集中しているから
ai-2,q3,E,全てのAI企業を買収しているから
ai-2,q4,A,使い方がわからないという不安
ai-2,q4,B,AIを使うと法律違反になるから
ai-2,q4,C,AIは日本語に対応していないから
ai-2,q4,D,AIの利用には必ず高額な費用がかかるから
ai-2,q4,E,AIはまだ日本では提供されていないから
ai-2,q5,A,AI開発企業の赤字をすべて補填する制度を設けている
ai-2,q5,B,個人がAIアプリを購入する費用を全額補助する制度を設けている
ai-2,q5,C,外国からAIを輸入する費用を国が負担する制度を設けている
ai-2,q5,D,AIを使わない企業に罰金を課す制度を設けている
ai-2,q5,E,企業がAI導入時の研修費用の最大75％を補助する制度を設けている
ai-3,q1,A,AIは疲れ知らずで知識を忘れず、人間の限界を超えられるから
ai-3,q1,B,AIは人間よりも睡眠を多く取るから
ai-3,q1,C,AIは常に正しい答えを出す魔法の道具だから
ai-3,q1,D,AIは人間の感情を完全に理解できるから
ai-3,q1,E,AIは動物の知能と同じ水準だから
ai-3,q2,A,インターネットに接続し常に最新情報を提供する
ai-3,q2,B,過去のデータをもとに新しい回答を確率的に作り出す
ai-3,q2,C,正解と不正解を瞬時に判断することができる
ai-3,q2,D,検索ツールとして正しい答えを探すことが目的である
ai-3,q2,E,人間の質問力に依存せずに常に完璧な答えを出す
ai-3,q3,A,ChatGPTはインターネット検索専用に作られたAIである
ai-3,q3,B,ChatGPTは画像生成に特化したAIである
ai-3,q3,C,ChatGPTはGPTというAIをチャット形式で使えるようにしたアプリケーションである
ai-3,q3,D,ChatGPTは生成AIそのものの総称である
ai-3,q3,E,ChatGPTは医師や弁護士だけが利用できる専門AIである
ai-3,q4,A,レオナルドはChatGPTの別名である
ai-3,q4,B,Canvaは検索エンジンとして使われる
ai-3,q4,C,CanvaはAIを搭載してプレゼン資料やデザインを自動生成できる
ai-3,q4,D,レオナルドは医療用に開発されたAIである
ai-3,q4,E,CanvaはAIを利用できないデザインアプリである
ai-3,q5,A,人間の質問力がなくても常に正しい判断を下せる
ai-3,q5,B,必ず同じ答えを出すのでテストの解答に最適である
ai-3,q5,C,検索エンジンの結果をそのまま表示する
ai-3,q5,D,投資の損益を必ず予測できる
ai-3,q5,E,遊園地の回り方を考えるなど日常生活に役立てられる
global_finance-1,q1,A,アジア諸国の中で最も高い結果だった
global_finance-1,q1,B,アジア諸国の中で最下位という結果だった
global_finance-1,q1,C,世界全体で最も高い評価を受けた
global_finance-1,q1,D,アメリカより高い水準だった
global_finance-1,q1,E,ヨーロッパよりも上位に入った
global_finance-1,q2,A,1989年は日本企業が上位に多く、2024年はアメリカ企業が中心になった
global_finance-1,q2,B,1989年はアメリカ企業が上位を独占し、2024年は日本企業が中心になった
global_finance-1,q2,C,1989年も2024年もほとんど同じ企業が上位を占めている
global_finance-1,q2,D,1989年は中国企業が中心で、2024年は日本企業が独占している
global_finance-1,q2,E,1989年はイギリス企業が中心で、2024年は韓国企業が中心になった
global_finance-1,q3,A,この20年間で日本は3.1倍、アメリカは1.5倍、イギリスは2.0倍
global_finance-1,q3,B,この20年間でアメリカは3.1倍、イギリスは2.0倍、日本は1.5倍
global_finance-1,q3,C,この20年間で日本は2.0倍、アメリカは1.5倍、イギリスは3.1倍
global_finance-1,q3,D,この20年間でアメリカは2.0倍、日本は3.1倍、イギリスは1.5倍
global_finance-1,q3,E,この20年間でアメリカ・イギリス・日本すべてが同じ成長率だった
global_finance-1,q4,A,手数料を前払いする仕組み
global_finance-1,q4,B,成果に応じて報酬が決まる「セイムボート」の考え方
global_finance-1,q4,C,運用側が常に固定報酬を得る仕組み
global_finance-1,q4,D,政府が一律で利回りを保証する仕組み
global_finance-1,q4,E,投資家が自由に手数料を決められる仕組み
global_finance-1,q5,A,日本は預貯金が多く、アメリカは株式や投資信託が多い
global_finance-1,q5,B,日本は株式が多く、アメリカは預貯金が中心である
global_finance-1,q5,C,イギリスは預貯金が中心で、長期的な運用はほとんど行われていない
global_finance-1,q5,D,アメリカは保険が中心で、日本は株式が中心である
global_finance-1,q5,E,日本・アメリカ・イギリスはすべて同じ構成比率である
global_finance-2,q1,A,経済が完全に安定しているため
global_finance-2,q1,B,物価上昇や経済の不安定さが伴うため
global_finance-2,q1,C,金利が高いほど必ず安心できるため
global_finance-2,q1,D,政府が全額保証しているため
global_finance-2,q1,E,物価は常に下がるため
global_finance-2,q2,A,0.2％まで引き上げられ、以前の0.001％から大幅に上昇したが、依然として低水準である
global_finance-2,q2,B,1％まで上昇し、世界的にも高水準になった
global_finance-2,q2,C,0.001％のままでほとんど変わっていない
global_finance-2,q2,D,5％を超えて世界トップ水準になった
global_finance-2,q2,E,2％程度でアメリカと同じ水準になった
global_finance-2,q3,A,65〜69歳の就業率は20％以下で、他国より低い
global_finance-2,q3,B,70歳以上は全員退職しているため就業率はゼロに近い
global_finance-2,q3,C,65〜69歳の就業率は52.9％で、他国と比べても高い水準である
global_finance-2,q3,D,60代後半の就業率は世界平均と同じ約30％である
global_finance-2,q3,E,日本の高齢者はほとんど働かず年金で生活している
global_finance-2,q4,A,掛け金の105％が必ず保証される
global_finance-2,q4,B,国が全額保証するためリスクはない
global_finance-2,q4,C,18歳から65歳まで給与から自動的に拠出され、本人が運用先を選べる
global_finance-2,q4,D,60歳以上しか加入できない
global_finance-2,q4,E,一度拠出すると引き出せないまま終身拘束される
global_finance-2,q5,A,良い大学・企業・退職金で自動的に安心できる
global_finance-2,q5,B,国がすべてを保証してくれるので準備は不要
global_finance-2,q5,C,老後の資金は平均寿命が短いため心配いらない
global_finance-2,q5,D,老後の資金は自分で考え、準備する必要がある
global_finance-2,q5,E,退職後は必ず年金だけで生活できる
global_finance-3,q1,A,全ての学年で金融教育が必修化されている
global_finance-3,q1,B,小学校高学年から金融教育が導入されている
